person_key,team_key,opponent_key,game_key,game_date,game_number,team_alignment,p_out,p_so,p_tbf,p_bb,p_h,p_er
cantj002,CLE,DET,DET202509160,2025-09-16,0,0,15,3,21,2,4,1
cantj002,CLE,MIN,MIN202509210,2025-09-21,0,0,13,5,19,2,4,1
cantj002,CLE,TEX,CLE202509270,2025-09-27,0,1,17,8,20,0,3,2
carrc003,CLE,OAK,OAK202403310,2024-03-31,0,0,15,3,21,1,6,3
carrc003,CLE,MIN,MIN202404060,2024-04-06,0,0,9,6,13,3,1,1
carrc003,CLE,NYA,CLE202404131,2024-04-13,1,1,14,2,21,5,5,1
carrc003,CLE,BOS,BOS202404180,2024-04-18,0,0,17,5,26,3,4,2
carrc003,CLE,BOS,CLE202404240,2024-04-24,0,1,15,4,25,1,9,5
carrc003,CLE,HOU,HOU202404300,2024-04-30,0,0,12,3,20,2,6,8
carrc003,CLE,ANA,CLE202405050,2024-05-05,0,1,18,3,23,2,6,1
carrc003,CLE,CHA,CHA202405100,2024-05-10,0,0,21,5,29,0,6,3
carrc003,CLE,TEX,TEX202405150,2024-05-15,0,0,15,3,20,1,5,2
carrc003,CLE,WAS,CLE202406020,2024-06-02,0,1,12,5,20,1,7,5
carrc003,CLE,MIA,MIA202406090,2024-06-09,0,0,14,3,18,0,4,2
carrc003,CLE,TOR,TOR202406150,2024-06-15,0,0,15,2,24,2,6,5
carrc003,CLE,TOR,CLE202406210,2024-06-21,0,1,18,7,21,0,4,1
carrc003,CLE,BAL,BAL202406260,2024-06-26,0,0,15,3,21,2,6,2
carrc003,CLE,CHA,CLE202407020,2024-07-02,0,1,18,7,22,1,4,3
carrc003,CLE,SFN,CLE202407070,2024-07-07,0,1,15,4,21,1,6,3
carrc003,CLE,TBA,TBA202407120,2024-07-12,0,0,15,3,22,1,6,1
carrc003,CLE,DET,CLE202407220,2024-07-22,0,1,16,6,24,0,9,6
carrc003,CLE,PHI,PHI202407270,2024-07-27,0,0,11,5,18,1,6,6
carrc003,CLE,BAL,CLE202408020,2024-08-02,0,1,13,5,18,4,1,1
carrc003,CLE,ARI,CLE202408072,2024-08-07,2,1,13,5,20,2,5,4
carrc003,NYA,ARI,NYA202504030,2025-04-03,0,1,16,5,22,2,5,3
carrc003,NYA,DET,DET202504080,2025-04-08,0,0,13,3,19,1,6,4
carrc003,NYA,KCA,NYA202504140,2025-04-14,0,1,15,4,18,2,1,1
carrc003,NYA,TBA,TBA202504190,2025-04-19,0,0,12,1,20,2,6,4
carrc003,NYA,TOR,NYA202504250,2025-04-25,0,1,15,2,19,2,3,0
carrc003,NYA,BAL,BAL202504300,2025-04-30,0,0,10,5,18,0,8,4
carrc003,ATL,CIN,CIN202507310,2025-07-31,0,0,18,5,27,2,7,3
carrc003,ATL,MIA,ATL202508070,2025-08-07,0,1,17,2,28,2,9,6
carrc003,ATL,NYN,NYN202508130,2025-08-13,0,0,6,2,15,3,6,6
caspb001,LAN,CHN,CHN202504230,2025-04-23,0,0,8,4,9,0,1,0
caspb001,LAN,SDN,SDN202506110,2025-06-11,0,0,12,2,16,2,3,1
caspb001,LAN,HOU,LAN202507040,2025-07-04,0,1,9,3,18,0,9,6
castl003,SEA,BOS,SEA202403280,2024-03-28,0,1,15,5,23,2,6,4
castl003,SEA,CLE,SEA202404020,2024-04-02,0,1,17,7,27,1,10,4
castl003,SEA,TOR,TOR202404080,2024-04-08,0,0,15,6,25,1,9,4
castl003,SEA,CHN,SEA202404140,2024-04-14,0,1,18,9,24,0,7,2
castl003,SEA,COL,COL202404200,2024-04-20,0,0,21,9,24,1,2,0
castl003,SEA,TEX,TEX202404250,2024-04-25,0,0,18,6,23,2,4,2
castl003,SEA,ATL,SEA202404300,2024-04-30,0,1,21,7,25,1,3,0
castl003,SEA,MIN,MIN202405060,2024-05-06,0,0,20,7,26,3,2,2
castl003,SEA,OAK,SEA202405120,2024-05-12,0,1,18,8,24,0,7,2
castl003,SEA,BAL,BAL202405180,2024-05-18,0,0,18,2,25,4,4,2
castl003,SEA,NYA,NYA202405230,2024-05-23,0,0,15,3,24,3,7,2
castl003,SEA,HOU,SEA202405280,2024-05-28,0,1,18,6,24,1,5,2
castl003,SEA,ANA,SEA202406020,2024-06-02,0,1,21,6,26,3,2,0
castl003,SEA,KCA,KCA202406080,2024-06-08,0,0,15,4,22,1,6,5
castl003,SEA,TEX,SEA202406140,2024-06-14,0,1,18,7,23,1,4,2
castl003,SEA,CLE,CLE202406200,2024-06-20,0,0,15,4,23,2,8,5
castl003,SEA,TBA,TBA202406250,2024-06-25,0,0,16,4,24,4,5,4
castl003,SEA,MIN,SEA202406300,2024-06-30,0,1,15,3,21,0,6,3
castl003,SEA,TOR,SEA202407050,2024-07-05,0,1,20,8,23,2,2,1
castl003,SEA,ANA,ANA202407110,2024-07-11,0,0,18,5,23,2,4,0
castl003,SEA,HOU,SEA202407190,2024-07-19,0,1,21,3,28,1,6,3
castl003,SEA,ANA,SEA202407240,2024-07-24,0,1,18,7,24,2,5,0
castl003,SEA,BOS,BOS202407300,2024-07-30,0,0,18,4,26,1,6,3
castl003,SEA,DET,SEA202408060,2024-08-06,0,1,18,9,26,0,8,3
castl003,SEA,NYN,SEA202408110,2024-08-11,0,1,18,9,25,2,4,1
castl003,SEA,PIT,PIT202408170,2024-08-17,0,0,16,6,23,3,5,4
castl003,SEA,SFN,SEA202408230,2024-08-23,0,1,18,9,24,0,6,5
castl003,SEA,TBA,SEA202408280,2024-08-28,0,1,17,4,24,2,6,2
castl003,SEA,OAK,OAK202409030,2024-09-03,0,0,21,5,25,1,4,2
castl003,SEA,SLN,SLN202409080,2024-09-08,0,0,9,3,15,1,5,2
castl003,SEA,ATH,SEA202503280,2025-03-28,0,1,15,4,21,2,3,2
castl003,SEA,DET,SEA202504020,2025-04-02,0,1,21,5,28,2,5,2
castl003,SEA,HOU,SEA202504080,2025-04-08,0,1,15,6,21,2,5,0
castl003,SEA,CIN,CIN202504150,2025-04-15,0,0,13,3,24,4,7,6
castl003,SEA,TOR,TOR202504200,2025-04-20,0,0,15,5,27,2,10,3
castl003,SEA,MIA,SEA202504260,2025-04-26,0,1,18,5,21,2,1,0
castl003,SEA,TEX,TEX202505030,2025-05-03,0,0,18,2,23,2,4,1
castl003,SEA,TOR,SEA202505090,2025-05-09,0,1,15,3,24,2,7,5
castl003,SEA,NYA,SEA202505140,2025-05-14,0,1,18,6,25,2,6,1
castl003,SEA,CHA,CHA202505190,2025-05-19,0,0,21,5,24,0,3,0
castl003,SEA,HOU,HOU202505250,2025-05-25,0,0,18,6,27,1,9,3
castl003,SEA,MIN,SEA202506010,2025-06-01,0,1,18,5,23,2,4,0
castl003,SEA,ANA,ANA202506070,2025-06-07,0,0,15,5,24,0,8,4
castl003,SEA,CLE,SEA202506130,2025-06-13,0,1,18,7,23,3,3,2
castl003,SEA,BOS,SEA202506180,2025-06-18,0,1,18,5,24,2,3,3
castl003,SEA,MIN,MIN202506240,2025-06-24,0,0,15,3,22,2,7,5
castl003,SEA,TEX,TEX202506290,2025-06-29,0,0,18,4,26,2,7,1
castl003,SEA,PIT,SEA202507050,2025-07-05,0,1,21,8,23,0,2,0
castl003,SEA,DET,DET202507110,2025-07-11,0,0,15,6,22,2,6,3
castl003,SEA,HOU,SEA202507180,2025-07-18,0,1,20,7,25,2,3,0
castl003,SEA,MIL,SEA202507230,2025-07-23,0,1,15,7,26,0,10,3
castl003,SEA,ATH,ATH202507280,2025-07-28,0,0,21,4,26,0,5,1
castl003,SEA,TEX,SEA202508020,2025-08-02,0,1,13,4,19,1,4,2
castl003,SEA,TBA,SEA202508080,2025-08-08,0,1,21,5,25,0,5,2
castl003,SEA,NYN,NYN202508150,2025-08-15,0,0,12,5,22,1,9,6
castl003,SEA,PHI,PHI202508200,2025-08-20,0,0,12,2,22,2,10,3
castl003,SEA,SDN,SEA202508260,2025-08-26,0,1,15,6,23,3,5,5
castl003,SEA,TBA,TBA202509010,2025-09-01,0,0,12,5,18,1,6,5
castl003,SEA,ATL,ATL202509070,2025-09-07,0,0,18,6,20,0,4,1
castl003,SEA,ANA,SEA202509120,2025-09-12,0,1,18,5,23,2,3,1
castl003,SEA,KCA,KCA202509180,2025-09-18,0,0,18,3,21,0,3,0
castl003,SEA,COL,SEA202509240,2025-09-24,0,1,22,10,23,0,1,1
castl004,SEA,SFN,SFN202504040,2025-04-04,0,0,9,2,18,2,6,3
castl004,SEA,HOU,SEA202504090,2025-04-09,0,1,12,3,23,5,6,3
cavac001,WAS,ATH,WAS202508060,2025-08-06,0,1,13,6,19,1,3,0
cavac001,WAS,KCA,KCA202508110,2025-08-11,0,0,15,3,24,3,7,4
cavac001,WAS,PHI,WAS202508160,2025-08-16,0,1,21,5,26,0,7,0
cavac001,WAS,PHI,PHI202508220,2025-08-22,0,0,18,4,28,2,7,3
cavac001,WAS,NYA,NYA202508270,2025-08-27,0,0,7,4,18,1,8,7
cavac001,WAS,MIA,WAS202509020,2025-09-02,0,1,15,6,20,1,4,2
cavac001,WAS,MIA,MIA202509080,2025-09-08,0,0,15,1,21,1,6,2
cavac001,WAS,PIT,WAS202509140,2025-09-14,0,1,15,2,21,4,3,3
cavac001,WAS,NYN,NYN202509200,2025-09-20,0,0,15,3,21,1,5,0
cavac001,WAS,CHA,WAS202509260,2025-09-26,0,1,12,6,21,1,7,2
ceasd001,SDN,SFN,SDN202403300,2024-03-30,0,1,14,6,19,2,2,2
ceasd001,SDN,SFN,SFN202404050,2024-04-05,0,0,18,7,24,2,4,2
ceasd001,SDN,CHN,SDN202404100,2024-04-10,0,1,18,7,23,2,2,0
ceasd001,SDN,MIL,MIL202404160,2024-04-16,0,0,18,7,24,5,2,1
ceasd001,SDN,COL,COL202404220,2024-04-22,0,0,21,8,22,0,1,1
ceasd001,SDN,PHI,SDN202404270,2024-04-27,0,1,18,5,27,3,6,5
ceasd001,SDN,ARI,ARI202405030,2024-05-03,0,0,20,8,22,0,3,1
ceasd001,SDN,CHN,CHN202405080,2024-05-08,0,0,21,12,24,2,1,0
ceasd001,SDN,COL,SDN202405140,2024-05-14,0,1,17,8,23,1,5,3
ceasd001,SDN,ATL,ATL202405201,2024-05-20,1,0,12,5,25,3,9,5
ceasd001,SDN,NYA,SDN202405250,2024-05-25,0,1,20,9,28,0,8,4
ceasd001,SDN,KCA,KCA202405310,2024-05-31,0,0,16,5,21,1,5,3
ceasd001,SDN,ANA,ANA202406050,2024-06-05,0,0,18,6,23,1,4,3
ceasd001,SDN,OAK,SDN202406100,2024-06-10,0,1,18,8,28,1,8,1
ceasd001,SDN,NYN,NYN202406160,2024-06-16,0,0,11,5,21,3,7,7
ceasd001,SDN,MIL,SDN202406210,2024-06-21,0,1,14,10,22,2,6,4
ceasd001,SDN,WAS,SDN202406260,2024-06-26,0,1,21,9,23,2,1,0
ceasd001,SDN,TEX,TEX202407020,2024-07-02,0,0,11,5,20,2,8,6
ceasd001,SDN,ARI,SDN202407070,2024-07-07,0,1,21,8,26,1,5,3
ceasd001,SDN,ATL,SDN202407130,2024-07-13,0,1,18,11,22,3,1,0
ceasd001,SDN,CLE,CLE202407200,2024-07-20,0,0,21,10,22,1,1,0
ceasd001,SDN,WAS,WAS202407250,2024-07-25,0,0,27,9,28,3,0,0
ceasd001,SDN,LAN,SDN202407310,2024-07-31,0,1,17,6,22,3,3,1
ceasd001,SDN,PIT,PIT202408060,2024-08-06,0,0,3,2,4,0,1,0
ceasd001,SDN,MIA,MIA202408110,2024-08-11,0,0,15,5,24,2,6,2
ceasd001,SDN,COL,COL202408170,2024-08-17,0,0,17,5,24,5,3,3
ceasd001,SDN,NYN,SDN202408220,2024-08-22,0,1,19,7,28,1,9,2
ceasd001,SDN,SLN,SLN202408270,2024-08-27,0,0,13,4,24,4,7,4
ceasd001,SDN,TBA,TBA202409010,2024-09-01,0,0,15,4,20,3,2,3
ceasd001,SDN,SFN,SDN202409070,2024-09-07,0,1,18,4,25,2,6,4
ceasd001,SDN,SFN,SFN202409130,2024-09-13,0,0,18,10,23,2,4,0
ceasd001,SDN,HOU,SDN202409180,2024-09-18,0,1,25,5,28,0,2,0
ceasd001,SDN,LAN,LAN202409250,2024-09-25,0,0,15,4,23,3,5,3
ceasd001,SDN,ATL,SDN202503280,2025-03-28,0,1,13,7,19,2,4,3
ceasd001,SDN,CLE,SDN202504020,2025-04-02,0,1,19,7,24,1,4,1
ceasd001,SDN,ATH,ATH202504080,2025-04-08,0,0,12,4,23,3,9,9
ceasd001,SDN,CHN,SDN202504140,2025-04-14,0,1,17,6,25,1,7,2
ceasd001,SDN,HOU,HOU202504200,2025-04-20,0,0,15,6,22,1,6,2
ceasd001,SDN,TBA,SDN202504260,2025-04-26,0,1,13,6,23,4,6,2
ceasd001,SDN,PIT,PIT202505020,2025-05-02,0,0,12,3,18,3,3,2
ceasd001,SDN,NYA,NYA202505070,2025-05-07,0,0,20,9,24,2,1,1
ceasd001,SDN,ANA,SDN202505130,2025-05-13,0,1,20,10,25,1,5,2
ceasd001,SDN,TOR,TOR202505200,2025-05-20,0,0,21,6,24,1,3,3
ceasd001,SDN,ATL,ATL202505250,2025-05-25,0,0,15,8,20,1,6,3
ceasd001,SDN,PIT,SDN202505310,2025-05-31,0,1,14,6,22,1,7,3
ceasd001,SDN,SFN,SFN202506050,2025-06-05,0,0,15,7,23,3,5,3
ceasd001,SDN,LAN,SDN202506100,2025-06-10,0,1,21,11,29,5,3,0
ceasd001,SDN,LAN,LAN202506160,2025-06-16,0,0,15,9,25,1,8,6
ceasd001,SDN,KCA,SDN202506210,2025-06-21,0,1,20,4,27,3,3,1
ceasd001,SDN,CIN,CIN202506270,2025-06-27,0,0,12,8,20,3,5,3
ceasd001,SDN,PHI,PHI202507022,2025-07-02,2,0,18,4,26,0,8,4
ceasd001,SDN,ARI,SDN202507090,2025-07-09,0,1,18,8,26,3,5,6
ceasd001,SDN,WAS,WAS202507180,2025-07-18,0,0,16,10,19,0,4,0
ceasd001,SDN,MIA,MIA202507230,2025-07-23,0,0,15,5,23,3,4,2
ceasd001,SDN,NYN,SDN202507280,2025-07-28,0,1,14,9,24,5,5,5
ceasd001,SDN,SLN,SDN202508030,2025-08-03,0,1,15,9,18,1,1,0
ceasd001,SDN,BOS,SDN202508100,2025-08-10,0,1,18,7,22,2,4,2
ceasd001,SDN,LAN,LAN202508160,2025-08-16,0,0,10,2,19,6,2,3
ceasd001,SDN,SFN,SDN202508210,2025-08-21,0,1,15,7,22,2,6,4
ceasd001,SDN,SEA,SEA202508260,2025-08-26,0,0,13,5,20,3,4,4
ceasd001,SDN,BAL,SDN202509010,2025-09-01,0,1,12,7,18,2,5,2
ceasd001,SDN,COL,COL202509070,2025-09-07,0,0,15,5,20,2,4,1
ceasd001,SDN,COL,SDN202509130,2025-09-13,0,1,18,6,24,1,5,1
ceasd001,SDN,CHA,CHA202509190,2025-09-19,0,0,18,6,25,3,4,4
ceasd001,SDN,MIL,SDN202509240,2025-09-24,0,1,15,8,23,2,6,1
ceccs001,ARI,SFN,SFN202404210,2024-04-21,0,0,18,3,21,0,2,2
ceccs001,ARI,SEA,SEA202404270,2024-04-27,0,0,18,8,22,1,3,1
ceccs001,ARI,SDN,ARI202405030,2024-05-03,0,1,13,4,20,2,5,6
ceccs001,ARI,CIN,CIN202405090,2024-05-09,0,0,16,2,21,3,3,1
ceccs001,ARI,CIN,ARI202405140,2024-05-14,0,1,17,3,25,1,7,6
ceccs001,ARI,NYN,NYN202406010,2024-06-01,0,0,14,4,18,0,5,1
ceccs001,ARI,SDN,SDN202406060,2024-06-06,0,0,13,3,21,1,7,3
ceccs001,ARI,ANA,ARI202406120,2024-06-12,0,1,9,4,18,0,10,7
ceccs001,ARI,WAS,WAS202406180,2024-06-18,0,0,18,6,20,0,3,0
ceccs001,ARI,PHI,PHI202406230,2024-06-23,0,0,9,2,14,0,5,1
ceccs001,ARI,OAK,ARI202406280,2024-06-28,0,1,12,7,19,2,5,3
ceccs001,ARI,SDN,SDN202407050,2024-07-05,0,0,14,2,23,1,8,5
ceccs001,ARI,ATL,ARI202407100,2024-07-10,0,1,12,3,18,2,4,3
ceccs001,CLE,CIN,CIN202505170,2025-05-17,0,0,15,8,20,0,5,3
ceccs001,CLE,DET,DET202505230,2025-05-23,0,0,18,6,25,2,5,1
ceccs001,CLE,ANA,CLE202505310,2025-05-31,0,1,13,3,22,3,7,5
ceccs001,CLE,NYA,NYA202506050,2025-06-05,0,0,15,3,22,2,5,2
ceccs001,CLE,CIN,CLE202506100,2025-06-10,0,1,15,8,20,1,4,1
ceccs001,CLE,SFN,SFN202506170,2025-06-17,0,0,15,6,23,3,4,2
ceccs001,CLE,ATH,ATH202506220,2025-06-22,0,0,21,3,26,1,6,0
ceccs001,CLE,SLN,CLE202506280,2025-06-28,0,1,14,5,21,2,5,3
ceccs001,CLE,DET,CLE202507040,2025-07-04,0,1,18,5,26,2,6,2
ceccs001,CLE,HOU,HOU202507090,2025-07-09,0,0,21,9,27,2,5,2
ceccs001,CLE,ATH,CLE202507180,2025-07-18,0,1,25,2,33,0,8,6
ceccs001,CLE,BAL,CLE202507230,2025-07-23,0,1,18,2,22,2,5,2
ceccs001,CLE,COL,CLE202507280,2025-07-28,0,1,21,3,28,2,6,3
ceccs001,CLE,NYN,NYN202508040,2025-08-04,0,0,18,6,25,1,4,2
ceccs001,CLE,CHA,CHA202508100,2025-08-10,0,0,9,4,18,1,8,5
ceccs001,CLE,ATL,CLE202508160,2025-08-16,0,1,14,3,27,2,10,6
ceccs001,CLE,TEX,TEX202508220,2025-08-22,0,0,18,3,22,0,4,2
ceccs001,CLE,TBA,CLE202508270,2025-08-27,0,1,18,4,23,0,6,3
ceccs001,CLE,BOS,BOS202509020,2025-09-02,0,0,16,8,26,0,11,7
ceccs001,CLE,KCA,CLE202509080,2025-09-08,0,1,24,3,27,3,1,0
ceccs001,CLE,CHA,CLE202509140,2025-09-14,0,1,17,4,21,1,3,2
ceccs001,CLE,MIN,MIN202509201,2025-09-20,1,0,21,8,23,1,2,0
ceccs001,CLE,TEX,CLE202509260,2025-09-26,0,1,12,3,18,1,5,4
chanb001,PIT,MIL,PIT202509070,2025-09-07,0,1,8,3,19,3,9,9
chanb001,PIT,WAS,WAS202509130,2025-09-13,0,0,18,7,20,0,2,1
chanb001,PIT,ATH,PIT202509200,2025-09-20,0,1,15,6,17,0,1,0
chanb001,PIT,ATL,ATL202509270,2025-09-27,0,0,17,6,21,0,4,1
chiry001,MIA,SLN,MIA202406190,2024-06-19,0,1,15,6,23,0,8,2
chiry001,MIA,KCA,KCA202406250,2024-06-25,0,0,15,5,20,3,3,1
chiry001,MIA,PHI,PHI202406300,2024-06-30,0,0,13,4,24,1,9,3
chiry001,MIA,CHA,MIA202407060,2024-07-06,0,1,15,5,21,1,6,3
chiry001,MIA,CIN,CIN202407120,2024-07-12,0,0,17,1,29,4,8,7
chiry001,MIA,NYN,MIA202407220,2024-07-22,0,1,15,4,27,4,9,5
civaa001,TBA,TOR,TBA202403290,2024-03-29,0,1,18,6,22,1,4,1
civaa001,TBA,TEX,TBA202404030,2024-04-03,0,1,18,8,23,2,4,1
civaa001,TBA,ANA,ANA202404090,2024-04-09,0,0,15,4,21,1,4,2
civaa001,TBA,ANA,TBA202404160,2024-04-16,0,1,18,8,23,0,5,3
civaa001,TBA,NYA,NYA202404210,2024-04-21,0,0,14,5,27,5,8,5
civaa001,TBA,CHA,CHA202404270,2024-04-27,0,0,13,3,22,0,8,6
civaa001,TBA,NYN,TBA202405030,2024-05-03,0,1,14,5,21,1,6,7
civaa001,TBA,CHA,TBA202405080,2024-05-08,0,1,14,4,20,2,5,2
civaa001,TBA,BOS,BOS202405140,2024-05-14,0,0,15,6,20,0,5,3
civaa001,TBA,TOR,TOR202405190,2024-05-19,0,0,16,3,25,4,6,4
civaa001,TBA,KCA,TBA202405250,2024-05-25,0,1,15,5,20,1,4,2
civaa001,TBA,BAL,BAL202405310,2024-05-31,0,0,16,3,23,1,6,1
civaa001,TBA,BAL,TBA202406070,2024-06-07,0,1,15,8,24,1,7,4
civaa001,TBA,CHN,TBA202406120,2024-06-12,0,1,17,6,24,1,5,1
civaa001,TBA,MIN,MIN202406180,2024-06-18,0,0,11,5,20,2,7,4
civaa001,TBA,PIT,PIT202406230,2024-06-23,0,0,15,3,18,1,3,1
civaa001,TBA,WAS,TBA202406290,2024-06-29,0,1,17,2,25,4,6,2
civaa001,MIL,LAN,LAN202407050,2024-07-05,0,0,15,8,23,3,5,4
civaa001,MIL,PIT,MIL202407110,2024-07-11,0,1,19,6,28,2,6,1
civaa001,MIL,MIN,MIN202407210,2024-07-21,0,0,13,4,21,4,3,3
civaa001,MIL,MIA,MIL202407270,2024-07-27,0,1,16,3,22,0,7,2
civaa001,MIL,WAS,WAS202408030,2024-08-03,0,0,12,3,20,1,7,5
civaa001,MIL,CIN,MIL202408090,2024-08-09,0,1,19,5,24,2,5,2
civaa001,MIL,CLE,MIL202408160,2024-08-16,0,1,18,4,24,1,4,0
civaa001,MIL,OAK,OAK202408230,2024-08-23,0,0,12,3,20,4,4,3
civaa001,MIL,SFN,MIL202408290,2024-08-29,0,1,21,7,25,2,2,0
civaa001,MIL,SLN,MIL202409030,2024-09-03,0,1,15,7,21,0,6,3
civaa001,MIL,SFN,SFN202409100,2024-09-10,0,0,16,2,20,1,3,2
civaa001,MIL,PHI,MIL202409160,2024-09-16,0,1,15,6,20,1,7,1
civaa001,MIL,ARI,MIL202409210,2024-09-21,0,1,13,2,20,3,3,3
civaa001,MIL,PIT,PIT202409260,2024-09-26,0,0,18,5,23,1,3,0
civaa001,MIL,NYA,NYA202503300,2025-03-30,0,0,9,2,14,1,4,5
civaa001,MIL,PIT,PIT202505220,2025-05-22,0,0,12,3,18,2,4,2
civaa001,MIL,BOS,MIL202505270,2025-05-27,0,1,15,4,18,1,3,1
civaa001,MIL,CIN,CIN202506020,2025-06-02,0,0,16,5,23,1,7,2
civaa001,MIL,ATL,MIL202506090,2025-06-09,0,1,14,5,21,2,5,2
civaa001,CHA,TEX,TEX202506150,2025-06-15,0,0,15,4,24,4,6,2
civaa001,CHA,TOR,TOR202506210,2025-06-21,0,0,21,2,31,1,9,5
civaa001,CHA,SFN,CHA202506270,2025-06-27,0,1,12,4,19,4,3,1
civaa001,CHA,LAN,LAN202507030,2025-07-03,0,0,15,4,23,2,5,2
civaa001,CHA,TOR,CHA202507080,2025-07-08,0,1,12,0,22,2,7,5
civaa001,CHA,CLE,CHA202507130,2025-07-13,0,1,17,3,22,2,3,4
civaa001,CHA,PIT,PIT202507200,2025-07-20,0,0,18,6,21,1,3,0
civaa001,CHA,CHN,CHA202507260,2025-07-26,0,1,15,6,18,0,3,0
civaa001,CHA,ANA,ANA202508020,2025-08-02,0,0,19,8,22,2,1,0
civaa001,CHA,CLE,CHA202508080,2025-08-08,0,1,10,6,20,2,8,9
civaa001,CHA,KCA,KCA202508150,2025-08-15,0,0,18,3,25,1,8,3
civaa001,CHA,MIN,CHA202508220,2025-08-22,0,1,15,5,24,4,5,4
civaa001,CHA,KCA,CHA202508270,2025-08-27,0,1,14,4,20,1,5,5
clevm001,CHA,TBA,TBA202405060,2024-05-06,0,0,6,0,16,4,6,3
clevm001,CHA,CLE,CHA202405110,2024-05-11,0,1,14,5,18,0,4,1
clevm001,CHA,NYA,NYA202405170,2024-05-17,0,0,14,5,21,2,5,3
clevm001,CHA,BAL,CHA202405230,2024-05-23,0,1,14,5,23,3,7,5
cobba001,CLE,MIN,MIN202408092,2024-08-09,2,0,14,1,21,1,9,4
cobba001,CLE,CHN,CLE202408140,2024-08-14,0,1,17,3,21,2,3,1
cobba001,CLE,PIT,CLE202409010,2024-09-01,0,1,18,6,20,0,2,0
coleg001,NYA,BAL,NYA202406190,2024-06-19,0,1,12,5,16,1,3,2
coleg001,NYA,NYN,NYN202406250,2024-06-25,0,0,12,0,21,4,7,6
coleg001,NYA,TOR,TOR202406300,2024-06-30,0,0,15,6,20,1,3,1
coleg001,NYA,BOS,NYA202407060,2024-07-06,0,1,13,8,22,2,7,4
coleg001,NYA,BAL,BAL202407120,2024-07-12,0,0,18,7,24,1,5,1
coleg001,NYA,TBA,NYA202407190,2024-07-19,0,1,18,8,25,1,6,1
coleg001,NYA,NYN,NYA202407240,2024-07-24,0,1,17,4,27,2,8,6
coleg001,NYA,TOR,NYA202408040,2024-08-04,0,1,17,4,23,0,6,2
coleg001,NYA,TEX,NYA202408102,2024-08-10,2,1,16,10,23,2,6,1
coleg001,NYA,DET,DET202408160,2024-08-16,0,0,18,8,23,2,4,0
coleg001,NYA,CLE,NYA202408220,2024-08-22,0,1,18,2,23,5,1,0
coleg001,NYA,WAS,WAS202408270,2024-08-27,0,0,15,7,23,1,6,3
coleg001,NYA,TEX,TEX202409020,2024-09-02,0,0,18,9,23,1,4,1
coleg001,NYA,CHN,CHN202409080,2024-09-08,0,0,18,7,23,1,3,0
coleg001,NYA,BOS,NYA202409140,2024-09-14,0,1,13,2,22,3,5,7
coleg001,NYA,OAK,OAK202409200,2024-09-20,0,0,27,7,29,1,2,1
coleg001,NYA,BAL,NYA202409260,2024-09-26,0,1,20,5,23,1,2,0
contr001,ANA,OAK,ANA202406260,2024-06-26,0,1,9,2,14,2,4,1
contr001,ANA,OAK,OAK202407040,2024-07-04,0,0,8,1,14,3,3,2
contr001,ANA,TEX,ANA202407090,2024-07-09,0,1,6,1,12,1,5,4
corbp001,WAS,CIN,CIN202403300,2024-03-30,0,0,13,2,18,1,7,4
corbp001,WAS,PHI,WAS202404050,2024-04-05,0,1,18,6,30,3,9,4
corbp001,WAS,SFN,SFN202404100,2024-04-10,0,0,17,2,27,0,11,7
corbp001,WAS,LAN,LAN202404160,2024-04-16,0,0,19,5,30,4,9,5
corbp001,WAS,LAN,WAS202404230,2024-04-23,0,1,16,3,21,3,3,0
corbp001,WAS,MIA,MIA202404280,2024-04-28,0,0,12,4,22,2,8,4
corbp001,WAS,TOR,WAS202405030,2024-05-03,0,1,18,3,26,2,6,3
corbp001,WAS,BOS,BOS202405100,2024-05-10,0,0,15,4,22,1,7,1
corbp001,WAS,CHA,CHA202405150,2024-05-15,0,0,17,0,23,2,6,2
corbp001,WAS,MIN,WAS202405210,2024-05-21,0,1,18,3,29,3,9,8
corbp001,WAS,SEA,WAS202405260,2024-05-26,0,1,18,4,24,2,4,3
corbp001,WAS,CLE,CLE202405310,2024-05-31,0,0,18,5,26,3,6,2
corbp001,WAS,NYN,WAS202406050,2024-06-05,0,1,16,3,22,1,7,6
corbp001,WAS,DET,DET202406130,2024-06-13,0,0,16,4,22,2,4,1
corbp001,WAS,ARI,WAS202406190,2024-06-19,0,1,15,7,21,3,3,1
corbp001,WAS,SDN,SDN202406240,2024-06-24,0,0,21,5,25,0,5,3
corbp001,WAS,TBA,TBA202406300,2024-06-30,0,0,18,5,26,1,8,4
corbp001,WAS,SLN,WAS202407050,2024-07-05,0,1,15,3,22,2,6,3
corbp001,WAS,NYN,NYN202407100,2024-07-10,0,0,15,5,23,1,8,4
corbp001,WAS,CIN,WAS202407190,2024-07-19,0,1,18,6,22,0,3,1
corbp001,WAS,SDN,WAS202407250,2024-07-25,0,1,21,7,27,3,4,3
corbp001,WAS,ARI,ARI202407300,2024-07-30,0,0,9,3,22,0,13,10
corbp001,WAS,SFN,WAS202408050,2024-08-05,0,1,18,6,25,1,7,4
corbp001,WAS,ANA,WAS202408100,2024-08-10,0,1,12,2,22,3,8,4
corbp001,WAS,PHI,PHI202408160,2024-08-16,0,0,13,2,21,2,7,2
corbp001,WAS,COL,WAS202408220,2024-08-22,0,1,18,8,22,1,4,1
corbp001,WAS,NYA,WAS202408270,2024-08-27,0,1,18,6,22,2,2,0
